9223, 27
3079, 45
1032, 35
3080, 2
9224, 73
1033, 53
9225, 36
3081, 16
1034, 97
9226, 80
3082, 61
1035, 45
9227, 52
3083, 50
1036, 31
9228, 10
3084, 45
1037, 34
9229, 7
3085, 74
1038, 3
3086, 12
1039, 4
9231, 3
3087, 25
1040, 6
9232, 83
3088, 71
9233, 3
1041, 52
3089, 85
1042, 26
9234, 10
3090, 12
3091, 1
9236, 118
3092, 61
1045, 44
9237, 67
3093, 53
9238, 69
3094, 44
9239, 18
3095, 25
9240, 11
3096, 91
1048, 74
1049, 30
9241, 30
3097, 15
9242, 106
3098, 54
1050, 15
1051, 47
9243, 29
3099, 74
1052, 25
9244, 81
3100, 6
1053, 32
9245, 49
3101, 4
1054, 71
9246, 65
3102, 33
9247, 78
3103, 45
1056, 23
9248, 21
3104, 62
9249, 10
3105, 26
1057, 40
1058, 3
9250, 52
3106, 22
9251, 75
1059, 21
3107, 126
1060, 42
9252, 30
3108, 54
9253, 30
1061, 39
3109, 13
9254, 11
3110, 36
1062, 50
1063, 51
9255, 7
3111, 31
1064, 25
9256, 102
3112, 53
1065, 11
9257, 56
3113, 24
1066, 1
9258, 63
3114, 52
1067, 72
9259, 74
3115, 23
1068, 12
9260, 60
3116, 4
1069, 23
9261, 4
3117, 70
1070, 7
9262, 44
3118, 87
1071, 117
9263, 33
3119, 26
9264, 88
3120, 34
1072, 4
1073, 74
9265, 24
3121, 11
9266, 67
1074, 72
3122, 11
9267, 62
3123, 41
1076, 34
9268, 35
3124, 42
1077, 23
9269, 23
3125, 44
1078, 30
9270, 3
3126, 28
1079, 8
9271, 40
3127, 53
1080, 24
9272, 36
3128, 24
1081, 4
9273, 65
3129, 46
1082, 30
9274, 49
3130, 2
9275, 79
3131, 52
1083, 51
1084, 67
9276, 21
3132, 47
9277, 47
3133, 58
1086, 63
9278, 33
3134, 47
9279, 52
3135, 4
9280, 2
3136, 23
1089, 57
9281, 16
3137, 31
1090, 30
9282, 45
3138, 54
9283, 16
3139, 18
9284, 24
9285, 75
1093, 25
1094, 80
9286, 93
9287, 33
1095, 13
3143, 60
1096, 35
3144, 14
9289, 18
1097, 47
3145, 39
9290, 18
3146, 7
1099, 54
9291, 69
3147, 12
1100, 154
9292, 132
9293, 64
3149, 18
9294, 60
9295, 57
3151, 38
9296, 6
3152, 44
9297, 40
3153, 22
9298, 19
1107, 25
9299, 84
3155, 30
9300, 60
1108, 10
3156, 34
1109, 3
9301, 59
3157, 26
9302, 44
3158, 60
1111, 4
9303, 31
3159, 56
1112, 22
9304, 56
3160, 35
1113, 36
9305, 69
3161, 16
1114, 40
9306, 57
3162, 33
1115, 86
9307, 55
3163, 35
1116, 35
9308, 99
3164, 25
9309, 42
1118, 15
9310, 46
1119, 51
9311, 39
3167, 29
1120, 4
9312, 45
1121, 17
9313, 10
1122, 85
9314, 39
1123, 93
9315, 15
3171, 23
9316, 8
1125, 31
9317, 70
1126, 59
9318, 49
1127, 40
9319, 15
1128, 24
9320, 29
1129, 45
9321, 27
1130, 13
9322, 34
1131, 26
9323, 84
1132, 26
9324, 37
1133, 59
9325, 77
1134, 50
9326, 11
1135, 11
9327, 9
1136, 52
9328, 68
1137, 65
9329, 24
1138, 29
9330, 21
1139, 54
9331, 8
1140, 60
9332, 11
1141, 1
9333, 83
1142, 70
9334, 11
1143, 13
9335, 35
1144, 21
9336, 9
1145, 69
9337, 59
1146, 16
9338, 47
1147, 39
9339, 45
1148, 43
9340, 7
1149, 26
9341, 37
1150, 96
9342, 31
1151, 2
9343, 37
1152, 40
9344, 36
1153, 5
9345, 38
1154, 54
9346, 42
1155, 35
9347, 75
1156, 13
1157, 20
9349, 12
1158, 61
9350, 1
1159, 49
9351, 9
1160, 66
9352, 108
9353, 86
1161, 55
1162, 61
9354, 45
1163, 49
9355, 31
1164, 12
9356, 40
1165, 6
9357, 24
1166, 49
9358, 36
1167, 32
9359, 22
1168, 37
9360, 67
1169, 67
9361, 56
1170, 47
9362, 42
1171, 11
9363, 49
1172, 12
9364, 43
1173, 75
9365, 20
1174, 73
9366, 40
1175, 18
9367, 68
1176, 2
9368, 14
1177, 15
9369, 3
1178, 118
9370, 49
1179, 30
9371, 89
1180, 45
9372, 114
1181, 17
9373, 88
1182, 47
9374, 18
1183, 11
9375, 21
1184, 18
9376, 63
1185, 40
9377, 14
1186, 99
9378, 10
1187, 10
9379, 14
1188, 23
9380, 55
1189, 62
9381, 130
1190, 48
9382, 49
1191, 49
9383, 73
1192, 36
9384, 36
1193, 29
9385, 23
1194, 54
9386, 11
1195, 66
9387, 35
1196, 29
1197, 18
9389, 49
1198, 19
9390, 55
1199, 86
1200, 40
1201, 66
1202, 2
1203, 94
1204, 78
1205, 52
1206, 19
1207, 33
1208, 43
1209, 1
1210, 49
1211, 32
1212, 8
1213, 47
1214, 17
1215, 19
1216, 26
1217, 34
1218, 21
1219, 91
1220, 25
1221, 102
1222, 64
1223, 103
1224, 27
1225, 3
1226, 4
1227, 5
1228, 63
1229, 25
1230, 39
1231, 21
1232, 52
1233, 65
1234, 127
1235, 100
1236, 35
1237, 24
1238, 4
1239, 29
1240, 93
1241, 35
1242, 46
1243, 69
1244, 124
1245, 43
1246, 4
1247, 60
1249, 24
1250, 11
1251, 95
1252, 46
1253, 23
1254, 11
1255, 43
1256, 72
1257, 1
1259, 20
1260, 18
9888, 122
9889, 69
9890, 23
9891, 70
9892, 4
9893, 29
9894, 41
9895, 32
9896, 24
9897, 36
9898, 8
9899, 30
9900, 16
9901, 10
9902, 13
9903, 38
9904, 44
9905, 108
9906, 27
9907, 38
9908, 18
9909, 45
9910, 61
9911, 16
9912, 20
9913, 38
9914, 21
9915, 18
9916, 37
9917, 8
9918, 61
9919, 25
9920, 69
9921, 56
9922, 20
9923, 54
9924, 26
9925, 14
9926, 42
9927, 51
9928, 57
9929, 100
9930, 21
9931, 26
9932, 42
9933, 60
9934, 45
9935, 8
9936, 36
9937, 14
9938, 38
9940, 97
9941, 32
9942, 10
9943, 10
9944, 76
9945, 100
9946, 45
9947, 82
9948, 17
9949, 4
9950, 19
9951, 103
9952, 8
9953, 63
9954, 6
9955, 54
9956, 18
9957, 24
9958, 32
9959, 84
9960, 28
9961, 94
9962, 10
9963, 70
9964, 16
9965, 9
9966, 47
9967, 87
9968, 78
9969, 49
9970, 30
9971, 7
9972, 39
9973, 44
9974, 71
9975, 16
9976, 5
9977, 28
9978, 66
9979, 64
9980, 15
9981, 58
9982, 56
9984, 62
9985, 36
9986, 12
9987, 3
9988, 5
9989, 26
9990, 37
9991, 47
9992, 4
9993, 9
9994, 21
9995, 121
9996, 44
9997, 18
9998, 7
8000, 111
8001, 18
8002, 109
8003, 22
8004, 81
8005, 19
8006, 3
8007, 4
8008, 75
8009, 103
8010, 19
8011, 12
8012, 13
8013, 71
8014, 113
8015, 90
8016, 1
8017, 110
8018, 2
8019, 21
8020, 26
6000, 10
6001, 80
6002, 9
6003, 44
6004, 2
6005, 35
6006, 36
6007, 126
6008, 47
6009, 80
6011, 42
6012, 8
6013, 46
6014, 110
6015, 4
6016, 42
6017, 94
6018, 37
6019, 35
6020, 52
6021, 30
6022, 5
6023, 49
6024, 20
6025, 38
6026, 51
6027, 44
4000, 56
4001, 73
4003, 49
4004, 24
4005, 72
4006, 7
4007, 16
4008, 16
4009, 79
4010, 14
4011, 1
4012, 18
4013, 84
4014, 66
4015, 40
4016, 24
4017, 21
4018, 25
4019, 128
4020, 25
4021, 35
4022, 27
4023, 97
4024, 36
4026, 38
4027, 15
4028, 32
4029, 39
4030, 6
4031, 55
4032, 19
4033, 35
4034, 31
4035, 103
4036, 34
4037, 51
4038, 16
4039, 91
4040, 3
4041, 74
4042, 12
4043, 14
4044, 67
4045, 36
4046, 30
4047, 17
2000, 27
4048, 26
4049, 48
2001, 8
2002, 72
2003, 7
4051, 90
2004, 10
4052, 70
2005, 17
4053, 46
4054, 58
4055, 80
2007, 98
2008, 60
4056, 43
4057, 66
2009, 1
2010, 68
4058, 59
4059, 55
4060, 9
2012, 44
4061, 13
2013, 8
4062, 67
2014, 18
2015, 72
4063, 22
4064, 54
2016, 13
4065, 15
2017, 37
4066, 24
2018, 60
2019, 7
4067, 42
2020, 93
4068, 22
2021, 29
4069, 39
2022, 38
4070, 88
2023, 41
4071, 2
2024, 44
4072, 52
2025, 70
4073, 66
4074, 24
2026, 71
2027, 28
4075, 60
2028, 67
4076, 50
4077, 39
2029, 22
2030, 22
4078, 12
2031, 13
4079, 78
2032, 45
4080, 67
2033, 19
2034, 43
2035, 22
2036, 17
2037, 65
2038, 25
2039, 6
2040, 29
2041, 20
2044, 31
2045, 25
2046, 88
2047, 7
